pair_id,family,compound_id,protein_id,compound_index,protein_index,y_row,y_col,y
NR_00000389,nuclear_receptor,D00182,hsa3174,10,7,7,10,0
NR_00000390,nuclear_receptor,D00187,hsa3174,11,7,7,11,0
NR_00000391,nuclear_receptor,D00188,hsa3174,12,7,7,12,0
NR_00000392,nuclear_receptor,D00211,hsa3174,13,7,7,13,0
NR_00000393,nuclear_receptor,D00246,hsa3174,14,7,7,14,0
NR_00000394,nuclear_receptor,D00279,hsa3174,15,7,7,15,0
NR_00000395,nuclear_receptor,D00299,hsa3174,16,7,7,16,0
NR_00000396,nuclear_receptor,D00312,hsa3174,17,7,7,17,0
NR_00000397,nuclear_receptor,D00316,hsa3174,18,7,7,18,0
NR_00000398,nuclear_receptor,D00327,hsa3174,19,7,7,19,0
NR_00000399,nuclear_receptor,D00348,hsa3174,20,7,7,20,0
NR_00000400,nuclear_receptor,D00443,hsa3174,21,7,7,21,0
NR_00000401,nuclear_receptor,D00462,hsa3174,22,7,7,22,0
NR_00000402,nuclear_receptor,D00506,hsa3174,23,7,7,23,0
NR_00000403,nuclear_receptor,D00554,hsa3174,24,7,7,24,0
NR_00000404,nuclear_receptor,D00565,hsa3174,25,7,7,25,0
NR_00000405,nuclear_receptor,D00577,hsa3174,26,7,7,26,0
NR_00000406,nuclear_receptor,D00585,hsa3174,27,7,7,27,0
NR_00000407,nuclear_receptor,D00586,hsa3174,28,7,7,28,0
NR_00000408,nuclear_receptor,D00596,hsa3174,29,7,7,29,0
NR_00000409,nuclear_receptor,D00627,hsa3174,30,7,7,30,0
NR_00000410,nuclear_receptor,D00690,hsa3174,31,7,7,31,0
NR_00000411,nuclear_receptor,D00730,hsa3174,32,7,7,32,0
NR_00000412,nuclear_receptor,D00898,hsa3174,33,7,7,33,0
NR_00000413,nuclear_receptor,D00930,hsa3174,34,7,7,34,0
NR_00000414,nuclear_receptor,D00950,hsa3174,35,7,7,35,0
NR_00000415,nuclear_receptor,D00951,hsa3174,36,7,7,36,0
NR_00000416,nuclear_receptor,D00954,hsa3174,37,7,7,37,0
NR_00000417,nuclear_receptor,D00956,hsa3174,38,7,7,38,0
NR_00000418,nuclear_receptor,D00961,hsa3174,39,7,7,39,0
NR_00000419,nuclear_receptor,D00962,hsa3174,40,7,7,40,0
NR_00000420,nuclear_receptor,D00965,hsa3174,41,7,7,41,0
NR_00000421,nuclear_receptor,D01115,hsa3174,42,7,7,42,0
NR_00000422,nuclear_receptor,D01132,hsa3174,43,7,7,43,0
NR_00000423,nuclear_receptor,D01161,hsa3174,44,7,7,44,0
NR_00000424,nuclear_receptor,D01217,hsa3174,45,7,7,45,0
NR_00000425,nuclear_receptor,D01294,hsa3174,46,7,7,46,0
NR_00000426,nuclear_receptor,D01387,hsa3174,47,7,7,47,0
NR_00000427,nuclear_receptor,D01441,hsa3174,48,7,7,48,0
NR_00000428,nuclear_receptor,D01689,hsa3174,49,7,7,49,0
NR_00000429,nuclear_receptor,D02217,hsa3174,50,7,7,50,0
NR_00000430,nuclear_receptor,D02367,hsa3174,51,7,7,51,0
NR_00000431,nuclear_receptor,D04066,hsa3174,52,7,7,52,0
NR_00000432,nuclear_receptor,D05341,hsa3174,53,7,7,53,1
NR_00000433,nuclear_receptor,D00040,hsa367,0,8,8,0,0
NR_00000434,nuclear_receptor,D00066,hsa367,1,8,8,1,0
NR_00000435,nuclear_receptor,D00067,hsa367,2,8,8,2,0
NR_00000436,nuclear_receptor,D00075,hsa367,3,8,8,3,1
NR_00000437,nuclear_receptor,D00088,hsa367,4,8,8,4,0
NR_00000438,nuclear_receptor,D00094,hsa367,5,8,8,5,0
NR_00000439,nuclear_receptor,D00105,hsa367,6,8,8,6,0
NR_00000440,nuclear_receptor,D00129,hsa367,7,8,8,7,0
NR_00000441,nuclear_receptor,D00143,hsa367,8,8,8,8,0
NR_00000442,nuclear_receptor,D00163,hsa367,9,8,8,9,0
NR_00000443,nuclear_receptor,D00182,hsa367,10,8,8,10,0
NR_00000444,nuclear_receptor,D00187,hsa367,11,8,8,11,0
NR_00000445,nuclear_receptor,D00188,hsa367,12,8,8,12,0
NR_00000446,nuclear_receptor,D00211,hsa367,13,8,8,13,0
NR_00000447,nuclear_receptor,D00246,hsa367,14,8,8,14,0
NR_00000448,nuclear_receptor,D00279,hsa367,15,8,8,15,0
NR_00000449,nuclear_receptor,D00299,hsa367,16,8,8,16,0
NR_00000450,nuclear_receptor,D00312,hsa367,17,8,8,17,0
NR_00000451,nuclear_receptor,D00316,hsa367,18,8,8,18,0
NR_00000452,nuclear_receptor,D00327,hsa367,19,8,8,19,1
NR_00000453,nuclear_receptor,D00348,hsa367,20,8,8,20,0
NR_00000454,nuclear_receptor,D00443,hsa367,21,8,8,21,0
NR_00000455,nuclear_receptor,D00462,hsa367,22,8,8,22,1
NR_00000456,nuclear_receptor,D00506,hsa367,23,8,8,23,0
NR_00000457,nuclear_receptor,D00554,hsa367,24,8,8,24,0
NR_00000458,nuclear_receptor,D00565,hsa367,25,8,8,25,0
NR_00000459,nuclear_receptor,D00577,hsa367,26,8,8,26,0
NR_00000460,nuclear_receptor,D00585,hsa367,27,8,8,27,1
NR_00000461,nuclear_receptor,D00586,hsa367,28,8,8,28,1
NR_00000462,nuclear_receptor,D00596,hsa367,29,8,8,29,0
NR_00000463,nuclear_receptor,D00627,hsa367,30,8,8,30,0
NR_00000464,nuclear_receptor,D00690,hsa367,31,8,8,31,0
NR_00000465,nuclear_receptor,D00730,hsa367,32,8,8,32,0
NR_00000466,nuclear_receptor,D00898,hsa367,33,8,8,33,0
NR_00000467,nuclear_receptor,D00930,hsa367,34,8,8,34,0
NR_00000468,nuclear_receptor,D00950,hsa367,35,8,8,35,0
NR_00000469,nuclear_receptor,D00951,hsa367,36,8,8,36,0
NR_00000470,nuclear_receptor,D00954,hsa367,37,8,8,37,0
NR_00000471,nuclear_receptor,D00956,hsa367,38,8,8,38,1
NR_00000472,nuclear_receptor,D00961,hsa367,39,8,8,39,1
NR_00000473,nuclear_receptor,D00962,hsa367,40,8,8,40,0
NR_00000474,nuclear_receptor,D00965,hsa367,41,8,8,41,1
NR_00000475,nuclear_receptor,D01115,hsa367,42,8,8,42,0
NR_00000476,nuclear_receptor,D01132,hsa367,43,8,8,43,0
NR_00000477,nuclear_receptor,D01161,hsa367,44,8,8,44,0
NR_00000478,nuclear_receptor,D01217,hsa367,45,8,8,45,0
NR_00000479,nuclear_receptor,D01294,hsa367,46,8,8,46,0
NR_00000480,nuclear_receptor,D01387,hsa367,47,8,8,47,0
NR_00000481,nuclear_receptor,D01441,hsa367,48,8,8,48,0
NR_00000482,nuclear_receptor,D01689,hsa367,49,8,8,49,0
NR_00000483,nuclear_receptor,D02217,hsa367,50,8,8,50,0
NR_00000484,nuclear_receptor,D02367,hsa367,51,8,8,51,0
NR_00000485,nuclear_receptor,D04066,hsa367,52,8,8,52,0
NR_00000486,nuclear_receptor,D05341,hsa367,53,8,8,53,0
NR_00000487,nuclear_receptor,D00040,hsa4306,0,9,9,0,0
NR_00000488,nuclear_receptor,D00066,hsa4306,1,9,9,1,0
NR_00000489,nuclear_receptor,D00067,hsa4306,2,9,9,2,0
NR_00000490,nuclear_receptor,D00075,hsa4306,3,9,9,3,0
NR_00000491,nuclear_receptor,D00088,hsa4306,4,9,9,4,0
NR_00000492,nuclear_receptor,D00094,hsa4306,5,9,9,5,0
NR_00000493,nuclear_receptor,D00105,hsa4306,6,9,9,6,0
NR_00000494,nuclear_receptor,D00129,hsa4306,7,9,9,7,0
NR_00000495,nuclear_receptor,D00143,hsa4306,8,9,9,8,0
NR_00000496,nuclear_receptor,D00163,hsa4306,9,9,9,9,0
NR_00000497,nuclear_receptor,D00182,hsa4306,10,9,9,10,0
NR_00000498,nuclear_receptor,D00187,hsa4306,11,9,9,11,0
NR_00000499,nuclear_receptor,D00188,hsa4306,12,9,9,12,0
NR_00000500,nuclear_receptor,D00211,hsa4306,13,9,9,13,0
NR_00000501,nuclear_receptor,D00246,hsa4306,14,9,9,14,0
NR_00000502,nuclear_receptor,D00279,hsa4306,15,9,9,15,0
NR_00000503,nuclear_receptor,D00299,hsa4306,16,9,9,16,0
NR_00000504,nuclear_receptor,D00312,hsa4306,17,9,9,17,0
NR_00000505,nuclear_receptor,D00316,hsa4306,18,9,9,18,0
NR_00000506,nuclear_receptor,D00327,hsa4306,19,9,9,19,0
NR_00000507,nuclear_receptor,D00348,hsa4306,20,9,9,20,0
NR_00000508,nuclear_receptor,D00443,hsa4306,21,9,9,21,1
NR_00000509,nuclear_receptor,D00462,hsa4306,22,9,9,22,0
NR_00000510,nuclear_receptor,D00506,hsa4306,23,9,9,23,0
NR_00000511,nuclear_receptor,D00554,hsa4306,24,9,9,24,0
NR_00000512,nuclear_receptor,D00565,hsa4306,25,9,9,25,0
NR_00000513,nuclear_receptor,D00577,hsa4306,26,9,9,26,0
NR_00000514,nuclear_receptor,D00585,hsa4306,27,9,9,27,1
NR_00000515,nuclear_receptor,D00586,hsa4306,28,9,9,28,0
NR_00000516,nuclear_receptor,D00596,hsa4306,29,9,9,29,0
NR_00000517,nuclear_receptor,D00627,hsa4306,30,9,9,30,0
NR_00000518,nuclear_receptor,D00690,hsa4306,31,9,9,31,0
NR_00000519,nuclear_receptor,D00730,hsa4306,32,9,9,32,0
NR_00000520,nuclear_receptor,D00898,hsa4306,33,9,9,33,0
NR_00000521,nuclear_receptor,D00930,hsa4306,34,9,9,34,0
NR_00000522,nuclear_receptor,D00950,hsa4306,35,9,9,35,0
NR_00000523,nuclear_receptor,D00951,hsa4306,36,9,9,36,0
NR_00000524,nuclear_receptor,D00954,hsa4306,37,9,9,37,0
NR_00000525,nuclear_receptor,D00956,hsa4306,38,9,9,38,0
NR_00000526,nuclear_receptor,D00961,hsa4306,39,9,9,39,0
NR_00000527,nuclear_receptor,D00962,hsa4306,40,9,9,40,0
NR_00000528,nuclear_receptor,D00965,hsa4306,41,9,9,41,0
NR_00000529,nuclear_receptor,D01115,hsa4306,42,9,9,42,1
NR_00000530,nuclear_receptor,D01132,hsa4306,43,9,9,43,0
NR_00000531,nuclear_receptor,D01161,hsa4306,44,9,9,44,0
NR_00000532,nuclear_receptor,D01217,hsa4306,45,9,9,45,0
NR_00000533,nuclear_receptor,D01294,hsa4306,46,9,9,46,0
NR_00000534,nuclear_receptor,D01387,hsa4306,47,9,9,47,0
NR_00000535,nuclear_receptor,D01441,hsa4306,48,9,9,48,0
NR_00000536,nuclear_receptor,D01689,hsa4306,49,9,9,49,0
NR_00000537,nuclear_receptor,D02217,hsa4306,50,9,9,50,0
NR_00000538,nuclear_receptor,D02367,hsa4306,51,9,9,51,0
NR_00000539,nuclear_receptor,D04066,hsa4306,52,9,9,52,0
NR_00000540,nuclear_receptor,D05341,hsa4306,53,9,9,53,0
NR_00000541,nuclear_receptor,D00040,hsa5241,0,10,10,0,0
NR_00000542,nuclear_receptor,D00066,hsa5241,1,10,10,1,1
NR_00000543,nuclear_receptor,D00067,hsa5241,2,10,10,2,0
NR_00000544,nuclear_receptor,D00075,hsa5241,3,10,10,3,0
NR_00000545,nuclear_receptor,D00088,hsa5241,4,10,10,4,0
NR_00000546,nuclear_receptor,D00094,hsa5241,5,10,10,5,0
NR_00000547,nuclear_receptor,D00105,hsa5241,6,10,10,6,0
NR_00000548,nuclear_receptor,D00129,hsa5241,7,10,10,7,0
NR_00000549,nuclear_receptor,D00143,hsa5241,8,10,10,8,0
NR_00000550,nuclear_receptor,D00163,hsa5241,9,10,10,9,0
NR_00000551,nuclear_receptor,D00182,hsa5241,10,10,10,10,1
NR_00000552,nuclear_receptor,D00187,hsa5241,11,10,10,11,0
NR_00000553,nuclear_receptor,D00188,hsa5241,12,10,10,12,0
NR_00000554,nuclear_receptor,D00211,hsa5241,13,10,10,13,0
NR_00000555,nuclear_receptor,D00246,hsa5241,14,10,10,14,0
NR_00000556,nuclear_receptor,D00279,hsa5241,15,10,10,15,0
NR_00000557,nuclear_receptor,D00299,hsa5241,16,10,10,16,0
NR_00000558,nuclear_receptor,D00312,hsa5241,17,10,10,17,0
NR_00000559,nuclear_receptor,D00316,hsa5241,18,10,10,18,0
NR_00000560,nuclear_receptor,D00327,hsa5241,19,10,10,19,0
NR_00000561,nuclear_receptor,D00348,hsa5241,20,10,10,20,0
NR_00000562,nuclear_receptor,D00443,hsa5241,21,10,10,21,0
NR_00000563,nuclear_receptor,D00462,hsa5241,22,10,10,22,0
NR_00000564,nuclear_receptor,D00506,hsa5241,23,10,10,23,0
NR_00000565,nuclear_receptor,D00554,hsa5241,24,10,10,24,0
NR_00000566,nuclear_receptor,D00565,hsa5241,25,10,10,25,0
NR_00000567,nuclear_receptor,D00577,hsa5241,26,10,10,26,0
NR_00000568,nuclear_receptor,D00585,hsa5241,27,10,10,27,1
NR_00000569,nuclear_receptor,D00586,hsa5241,28,10,10,28,0
NR_00000570,nuclear_receptor,D00596,hsa5241,29,10,10,29,0
NR_00000571,nuclear_receptor,D00627,hsa5241,30,10,10,30,0
NR_00000572,nuclear_receptor,D00690,hsa5241,31,10,10,31,1
NR_00000573,nuclear_receptor,D00730,hsa5241,32,10,10,32,0
NR_00000574,nuclear_receptor,D00898,hsa5241,33,10,10,33,0
NR_00000575,nuclear_receptor,D00930,hsa5241,34,10,10,34,0
NR_00000576,nuclear_receptor,D00950,hsa5241,35,10,10,35,1
NR_00000577,nuclear_receptor,D00951,hsa5241,36,10,10,36,1
NR_00000578,nuclear_receptor,D00954,hsa5241,37,10,10,37,1
NR_00000579,nuclear_receptor,D00956,hsa5241,38,10,10,38,0
NR_00000580,nuclear_receptor,D00961,hsa5241,39,10,10,39,0
NR_00000581,nuclear_receptor,D00962,hsa5241,40,10,10,40,0
NR_00000582,nuclear_receptor,D00965,hsa5241,41,10,10,41,0
NR_00000583,nuclear_receptor,D01115,hsa5241,42,10,10,42,0
NR_00000584,nuclear_receptor,D01132,hsa5241,43,10,10,43,0
NR_00000585,nuclear_receptor,D01161,hsa5241,44,10,10,44,0
NR_00000586,nuclear_receptor,D01217,hsa5241,45,10,10,45,1
NR_00000587,nuclear_receptor,D01294,hsa5241,46,10,10,46,1
NR_00000588,nuclear_receptor,D01387,hsa5241,47,10,10,47,0
NR_00000589,nuclear_receptor,D01441,hsa5241,48,10,10,48,0
NR_00000590,nuclear_receptor,D01689,hsa5241,49,10,10,49,0
NR_00000591,nuclear_receptor,D02217,hsa5241,50,10,10,50,0
NR_00000592,nuclear_receptor,D02367,hsa5241,51,10,10,51,1
NR_00000593,nuclear_receptor,D04066,hsa5241,52,10,10,52,0
NR_00000594,nuclear_receptor,D05341,hsa5241,53,10,10,53,0
NR_00000595,nuclear_receptor,D00040,hsa5465,0,11,11,0,0
NR_00000596,nuclear_receptor,D00066,hsa5465,1,11,11,1,0
NR_00000597,nuclear_receptor,D00067,hsa5465,2,11,11,2,0
NR_00000598,nuclear_receptor,D00075,hsa5465,3,11,11,3,0
NR_00000599,nuclear_receptor,D00088,hsa5465,4,11,11,4,0
NR_00000600,nuclear_receptor,D00094,hsa5465,5,11,11,5,0
NR_00000601,nuclear_receptor,D00105,hsa5465,6,11,11,6,0
NR_00000602,nuclear_receptor,D00129,hsa5465,7,11,11,7,0
NR_00000603,nuclear_receptor,D00143,hsa5465,8,11,11,8,0
NR_00000604,nuclear_receptor,D00163,hsa5465,9,11,11,9,0
NR_00000605,nuclear_receptor,D00182,hsa5465,10,11,11,10,0
NR_00000606,nuclear_receptor,D00187,hsa5465,11,11,11,11,0
NR_00000607,nuclear_receptor,D00188,hsa5465,12,11,11,12,0
NR_00000608,nuclear_receptor,D00211,hsa5465,13,11,11,13,0
NR_00000609,nuclear_receptor,D00246,hsa5465,14,11,11,14,0
NR_00000610,nuclear_receptor,D00279,hsa5465,15,11,11,15,1
NR_00000611,nuclear_receptor,D00299,hsa5465,16,11,11,16,0
NR_00000612,nuclear_receptor,D00312,hsa5465,17,11,11,17,0
NR_00000613,nuclear_receptor,D00316,hsa5465,18,11,11,18,0
NR_00000614,nuclear_receptor,D00327,hsa5465,19,11,11,19,0
NR_00000615,nuclear_receptor,D00348,hsa5465,20,11,11,20,0
NR_00000616,nuclear_receptor,D00443,hsa5465,21,11,11,21,0
NR_00000617,nuclear_receptor,D00462,hsa5465,22,11,11,22,0
NR_00000618,nuclear_receptor,D00506,hsa5465,23,11,11,23,0
NR_00000619,nuclear_receptor,D00554,hsa5465,24,11,11,24,0
NR_00000620,nuclear_receptor,D00565,hsa5465,25,11,11,25,1
NR_00000621,nuclear_receptor,D00577,hsa5465,26,11,11,26,0
NR_00000622,nuclear_receptor,D00585,hsa5465,27,11,11,27,0
NR_00000623,nuclear_receptor,D00586,hsa5465,28,11,11,28,0
NR_00000624,nuclear_receptor,D00596,hsa5465,29,11,11,29,0
NR_00000625,nuclear_receptor,D00627,hsa5465,30,11,11,30,0
NR_00000626,nuclear_receptor,D00690,hsa5465,31,11,11,31,0
NR_00000627,nuclear_receptor,D00730,hsa5465,32,11,11,32,0
NR_00000628,nuclear_receptor,D00898,hsa5465,33,11,11,33,0
NR_00000629,nuclear_receptor,D00930,hsa5465,34,11,11,34,0
NR_00000630,nuclear_receptor,D00950,hsa5465,35,11,11,35,0
NR_00000631,nuclear_receptor,D00951,hsa5465,36,11,11,36,0
NR_00000632,nuclear_receptor,D00954,hsa5465,37,11,11,37,0
NR_00000633,nuclear_receptor,D00956,hsa5465,38,11,11,38,0
NR_00000634,nuclear_receptor,D00961,hsa5465,39,11,11,39,0
NR_00000635,nuclear_receptor,D00962,hsa5465,40,11,11,40,0
NR_00000636,nuclear_receptor,D00965,hsa5465,41,11,11,41,0
NR_00000637,nuclear_receptor,D01115,hsa5465,42,11,11,42,0
NR_00000638,nuclear_receptor,D01132,hsa5465,43,11,11,43,0
NR_00000639,nuclear_receptor,D01161,hsa5465,44,11,11,44,0
NR_00000640,nuclear_receptor,D01217,hsa5465,45,11,11,45,0
NR_00000641,nuclear_receptor,D01294,hsa5465,46,11,11,46,0
NR_00000642,nuclear_receptor,D01387,hsa5465,47,11,11,47,0
NR_00000643,nuclear_receptor,D01441,hsa5465,48,11,11,48,0
NR_00000644,nuclear_receptor,D01689,hsa5465,49,11,11,49,0
NR_00000645,nuclear_receptor,D02217,hsa5465,50,11,11,50,0
NR_00000646,nuclear_receptor,D02367,hsa5465,51,11,11,51,0
NR_00000647,nuclear_receptor,D04066,hsa5465,52,11,11,52,0
NR_00000648,nuclear_receptor,D05341,hsa5465,53,11,11,53,0
NR_00000649,nuclear_receptor,D00040,hsa5468,0,12,12,0,0
NR_00000650,nuclear_receptor,D00066,hsa5468,1,12,12,1,0
NR_00000651,nuclear_receptor,D00067,hsa5468,2,12,12,2,0
NR_00000652,nuclear_receptor,D00075,hsa5468,3,12,12,3,0
NR_00000653,nuclear_receptor,D00088,hsa5468,4,12,12,4,0
NR_00000654,nuclear_receptor,D00094,hsa5468,5,12,12,5,0
NR_00000655,nuclear_receptor,D00105,hsa5468,6,12,12,6,0
NR_00000656,nuclear_receptor,D00129,hsa5468,7,12,12,7,0
NR_00000657,nuclear_receptor,D00143,hsa5468,8,12,12,8,0
NR_00000658,nuclear_receptor,D00163,hsa5468,9,12,12,9,0
NR_00000659,nuclear_receptor,D00182,hsa5468,10,12,12,10,0
NR_00000660,nuclear_receptor,D00187,hsa5468,11,12,12,11,0
NR_00000661,nuclear_receptor,D00188,hsa5468,12,12,12,12,0
NR_00000662,nuclear_receptor,D00211,hsa5468,13,12,12,13,0
NR_00000663,nuclear_receptor,D00246,hsa5468,14,12,12,14,0
NR_00000664,nuclear_receptor,D00279,hsa5468,15,12,12,15,0
NR_00000665,nuclear_receptor,D00299,hsa5468,16,12,12,16,0
NR_00000666,nuclear_receptor,D00312,hsa5468,17,12,12,17,0
NR_00000667,nuclear_receptor,D00316,hsa5468,18,12,12,18,0
NR_00000668,nuclear_receptor,D00327,hsa5468,19,12,12,19,0
NR_00000669,nuclear_receptor,D00348,hsa5468,20,12,12,20,0
NR_00000670,nuclear_receptor,D00443,hsa5468,21,12,12,21,0
NR_00000671,nuclear_receptor,D00462,hsa5468,22,12,12,22,0
NR_00000672,nuclear_receptor,D00506,hsa5468,23,12,12,23,0
NR_00000673,nuclear_receptor,D00554,hsa5468,24,12,12,24,0
NR_00000674,nuclear_receptor,D00565,hsa5468,25,12,12,25,0
NR_00000675,nuclear_receptor,D00577,hsa5468,26,12,12,26,0
NR_00000676,nuclear_receptor,D00585,hsa5468,27,12,12,27,0
NR_00000677,nuclear_receptor,D00586,hsa5468,28,12,12,28,0
NR_00000678,nuclear_receptor,D00596,hsa5468,29,12,12,29,1
NR_00000679,nuclear_receptor,D00627,hsa5468,30,12,12,30,1
NR_00000680,nuclear_receptor,D00690,hsa5468,31,12,12,31,0
NR_00000681,nuclear_receptor,D00730,hsa5468,32,12,12,32,0
NR_00000682,nuclear_receptor,D00898,hsa5468,33,12,12,33,0
NR_00000683,nuclear_receptor,D00930,hsa5468,34,12,12,34,0
NR_00000684,nuclear_receptor,D00950,hsa5468,35,12,12,35,0
NR_00000685,nuclear_receptor,D00951,hsa5468,36,12,12,36,0
NR_00000686,nuclear_receptor,D00954,hsa5468,37,12,12,37,0
NR_00000687,nuclear_receptor,D00956,hsa5468,38,12,12,38,0
NR_00000688,nuclear_receptor,D00961,hsa5468,39,12,12,39,0
NR_00000689,nuclear_receptor,D00962,hsa5468,40,12,12,40,0
NR_00000690,nuclear_receptor,D00965,hsa5468,41,12,12,41,0
NR_00000691,nuclear_receptor,D01115,hsa5468,42,12,12,42,0
NR_00000692,nuclear_receptor,D01132,hsa5468,43,12,12,43,0
NR_00000693,nuclear_receptor,D01161,hsa5468,44,12,12,44,0
NR_00000694,nuclear_receptor,D01217,hsa5468,45,12,12,45,0
NR_00000695,nuclear_receptor,D01294,hsa5468,46,12,12,46,0
NR_00000696,nuclear_receptor,D01387,hsa5468,47,12,12,47,0
NR_00000697,nuclear_receptor,D01441,hsa5468,48,12,12,48,0
NR_00000698,nuclear_receptor,D01689,hsa5468,49,12,12,49,0
NR_00000699,nuclear_receptor,D02217,hsa5468,50,12,12,50,0
NR_00000700,nuclear_receptor,D02367,hsa5468,51,12,12,51,0
NR_00000701,nuclear_receptor,D04066,hsa5468,52,12,12,52,0
NR_00000702,nuclear_receptor,D05341,hsa5468,53,12,12,53,0
NR_00000703,nuclear_receptor,D00040,hsa5914,0,13,13,0,0
NR_00000704,nuclear_receptor,D00066,hsa5914,1,13,13,1,0
NR_00000705,nuclear_receptor,D00067,hsa5914,2,13,13,2,0
NR_00000706,nuclear_receptor,D00075,hsa5914,3,13,13,3,0
NR_00000707,nuclear_receptor,D00088,hsa5914,4,13,13,4,0
NR_00000708,nuclear_receptor,D00094,hsa5914,5,13,13,5,1
NR_00000709,nuclear_receptor,D00105,hsa5914,6,13,13,6,0
NR_00000710,nuclear_receptor,D00129,hsa5914,7,13,13,7,0
NR_00000711,nuclear_receptor,D00143,hsa5914,8,13,13,8,0
NR_00000712,nuclear_receptor,D00163,hsa5914,9,13,13,9,0
NR_00000713,nuclear_receptor,D00182,hsa5914,10,13,13,10,0
NR_00000714,nuclear_receptor,D00187,hsa5914,11,13,13,11,0
NR_00000715,nuclear_receptor,D00188,hsa5914,12,13,13,12,0
NR_00000716,nuclear_receptor,D00211,hsa5914,13,13,13,13,0
NR_00000717,nuclear_receptor,D00246,hsa5914,14,13,13,14,0
NR_00000718,nuclear_receptor,D00279,hsa5914,15,13,13,15,0
NR_00000719,nuclear_receptor,D00299,hsa5914,16,13,13,16,0
NR_00000720,nuclear_receptor,D00312,hsa5914,17,13,13,17,0
NR_00000721,nuclear_receptor,D00316,hsa5914,18,13,13,18,1
NR_00000722,nuclear_receptor,D00327,hsa5914,19,13,13,19,0
NR_00000723,nuclear_receptor,D00348,hsa5914,20,13,13,20,1
NR_00000724,nuclear_receptor,D00443,hsa5914,21,13,13,21,0
NR_00000725,nuclear_receptor,D00462,hsa5914,22,13,13,22,0
NR_00000726,nuclear_receptor,D00506,hsa5914,23,13,13,23,0
NR_00000727,nuclear_receptor,D00554,hsa5914,24,13,13,24,0
NR_00000728,nuclear_receptor,D00565,hsa5914,25,13,13,25,0
NR_00000729,nuclear_receptor,D00577,hsa5914,26,13,13,26,0
NR_00000730,nuclear_receptor,D00585,hsa5914,27,13,13,27,0
NR_00000731,nuclear_receptor,D00586,hsa5914,28,13,13,28,0
NR_00000732,nuclear_receptor,D00596,hsa5914,29,13,13,29,0
NR_00000733,nuclear_receptor,D00627,hsa5914,30,13,13,30,0
NR_00000734,nuclear_receptor,D00690,hsa5914,31,13,13,31,0
NR_00000735,nuclear_receptor,D00730,hsa5914,32,13,13,32,0
NR_00000736,nuclear_receptor,D00898,hsa5914,33,13,13,33,0
NR_00000737,nuclear_receptor,D00930,hsa5914,34,13,13,34,0
NR_00000738,nuclear_receptor,D00950,hsa5914,35,13,13,35,0
NR_00000739,nuclear_receptor,D00951,hsa5914,36,13,13,36,0
NR_00000740,nuclear_receptor,D00954,hsa5914,37,13,13,37,0
NR_00000741,nuclear_receptor,D00956,hsa5914,38,13,13,38,0
NR_00000742,nuclear_receptor,D00961,hsa5914,39,13,13,39,0
NR_00000743,nuclear_receptor,D00962,hsa5914,40,13,13,40,0
NR_00000744,nuclear_receptor,D00965,hsa5914,41,13,13,41,0
NR_00000745,nuclear_receptor,D01115,hsa5914,42,13,13,42,0
NR_00000746,nuclear_receptor,D01132,hsa5914,43,13,13,43,1
NR_00000747,nuclear_receptor,D01161,hsa5914,44,13,13,44,0
NR_00000748,nuclear_receptor,D01217,hsa5914,45,13,13,45,0
NR_00000749,nuclear_receptor,D01294,hsa5914,46,13,13,46,0
NR_00000750,nuclear_receptor,D01387,hsa5914,47,13,13,47,0
NR_00000751,nuclear_receptor,D01441,hsa5914,48,13,13,48,0
NR_00000752,nuclear_receptor,D01689,hsa5914,49,13,13,49,0
NR_00000753,nuclear_receptor,D02217,hsa5914,50,13,13,50,0
NR_00000754,nuclear_receptor,D02367,hsa5914,51,13,13,51,0
NR_00000755,nuclear_receptor,D04066,hsa5914,52,13,13,52,0
NR_00000756,nuclear_receptor,D05341,hsa5914,53,13,13,53,0
NR_00000757,nuclear_receptor,D00040,hsa5915,0,14,14,0,0
NR_00000758,nuclear_receptor,D00066,hsa5915,1,14,14,1,0
NR_00000759,nuclear_receptor,D00067,hsa5915,2,14,14,2,0
NR_00000760,nuclear_receptor,D00075,hsa5915,3,14,14,3,0
NR_00000761,nuclear_receptor,D00088,hsa5915,4,14,14,4,0
NR_00000762,nuclear_receptor,D00094,hsa5915,5,14,14,5,1
NR_00000763,nuclear_receptor,D00105,hsa5915,6,14,14,6,0
NR_00000764,nuclear_receptor,D00129,hsa5915,7,14,14,7,0
NR_00000765,nuclear_receptor,D00143,hsa5915,8,14,14,8,0
NR_00000766,nuclear_receptor,D00163,hsa5915,9,14,14,9,0
NR_00000767,nuclear_receptor,D00182,hsa5915,10,14,14,10,0
NR_00000768,nuclear_receptor,D00187,hsa5915,11,14,14,11,0
NR_00000769,nuclear_receptor,D00188,hsa5915,12,14,14,12,0
NR_00000770,nuclear_receptor,D00211,hsa5915,13,14,14,13,0
NR_00000771,nuclear_receptor,D00246,hsa5915,14,14,14,14,0
NR_00000772,nuclear_receptor,D00279,hsa5915,15,14,14,15,0
NR_00000773,nuclear_receptor,D00299,hsa5915,16,14,14,16,0
NR_00000774,nuclear_receptor,D00312,hsa5915,17,14,14,17,0
NR_00000775,nuclear_receptor,D00316,hsa5915,18,14,14,18,1
NR_00000776,nuclear_receptor,D00327,hsa5915,19,14,14,19,0
NR_00000777,nuclear_receptor,D00348,hsa5915,20,14,14,20,0
