pair_id,family,compound_id,protein_id,compound_index,protein_index,y_row,y_col,y
IC_00008365,ion_channel,D02347,hsa2570,174,39,39,174,0
IC_00008366,ion_channel,D02356,hsa2570,175,39,39,175,0
IC_00008367,ion_channel,D02360,hsa2570,176,39,39,176,0
IC_00008368,ion_channel,D02362,hsa2570,177,39,39,177,0
IC_00008369,ion_channel,D02409,hsa2570,178,39,39,178,0
IC_00008370,ion_channel,D02461,hsa2570,179,39,39,179,0
IC_00008371,ion_channel,D02485,hsa2570,180,39,39,180,0
IC_00008372,ion_channel,D02546,hsa2570,181,39,39,181,0
IC_00008373,ion_channel,D02566,hsa2570,182,39,39,182,0
IC_00008374,ion_channel,D02630,hsa2570,183,39,39,183,0
IC_00008375,ion_channel,D02914,hsa2570,184,39,39,184,0
IC_00008376,ion_channel,D03037,hsa2570,185,39,39,185,0
IC_00008377,ion_channel,D03180,hsa2570,186,39,39,186,0
IC_00008378,ion_channel,D03274,hsa2570,187,39,39,187,0
IC_00008379,ion_channel,D03365,hsa2570,188,39,39,188,0
IC_00008380,ion_channel,D03450,hsa2570,189,39,39,189,0
IC_00008381,ion_channel,D03580,hsa2570,190,39,39,190,0
IC_00008382,ion_channel,D03742,hsa2570,191,39,39,191,0
IC_00008383,ion_channel,D03826,hsa2570,192,39,39,192,0
IC_00008384,ion_channel,D03830,hsa2570,193,39,39,193,0
IC_00008385,ion_channel,D03878,hsa2570,194,39,39,194,0
IC_00008386,ion_channel,D03991,hsa2570,195,39,39,195,0
IC_00008387,ion_channel,D04034,hsa2570,196,39,39,196,0
IC_00008388,ion_channel,D04048,hsa2570,197,39,39,197,0
IC_00008389,ion_channel,D04370,hsa2570,198,39,39,198,0
IC_00008390,ion_channel,D04790,hsa2570,199,39,39,199,0
IC_00008391,ion_channel,D04985,hsa2570,200,39,39,200,0
IC_00008392,ion_channel,D04999,hsa2570,201,39,39,201,0
IC_00008393,ion_channel,D05024,hsa2570,202,39,39,202,0
IC_00008394,ion_channel,D05077,hsa2570,203,39,39,203,0
IC_00008395,ion_channel,D05156,hsa2570,204,39,39,204,0
IC_00008396,ion_channel,D05453,hsa2570,205,39,39,205,0
IC_00008397,ion_channel,D05458,hsa2570,206,39,39,206,0
IC_00008398,ion_channel,D05461,hsa2570,207,39,39,207,0
IC_00008399,ion_channel,D06106,hsa2570,208,39,39,208,0
IC_00008400,ion_channel,D06172,hsa2570,209,39,39,209,0
IC_00008401,ion_channel,D00035,hsa26251,0,40,40,0,0
IC_00008402,ion_channel,D00110,hsa26251,1,40,40,1,0
IC_00008403,ion_channel,D00136,hsa26251,2,40,40,2,0
IC_00008404,ion_channel,D00195,hsa26251,3,40,40,3,0
IC_00008405,ion_channel,D00219,hsa26251,4,40,40,4,0
IC_00008406,ion_channel,D00225,hsa26251,5,40,40,5,0
IC_00008407,ion_channel,D00227,hsa26251,6,40,40,6,0
IC_00008408,ion_channel,D00228,hsa26251,7,40,40,7,0
IC_00008409,ion_channel,D00234,hsa26251,8,40,40,8,0
IC_00008410,ion_channel,D00252,hsa26251,9,40,40,9,0
IC_00008411,ion_channel,D00274,hsa26251,10,40,40,10,0
IC_00008412,ion_channel,D00283,hsa26251,11,40,40,11,0
IC_00008413,ion_channel,D00293,hsa26251,12,40,40,12,0
IC_00008414,ion_channel,D00294,hsa26251,13,40,40,13,1
IC_00008415,ion_channel,D00303,hsa26251,14,40,40,14,0
IC_00008416,ion_channel,D00319,hsa26251,15,40,40,15,0
IC_00008417,ion_channel,D00326,hsa26251,16,40,40,16,0
IC_00008418,ion_channel,D00329,hsa26251,17,40,40,17,0
IC_00008419,ion_channel,D00331,hsa26251,18,40,40,18,0
IC_00008420,ion_channel,D00332,hsa26251,19,40,40,19,0
IC_00008421,ion_channel,D00335,hsa26251,20,40,40,20,0
IC_00008422,ion_channel,D00336,hsa26251,21,40,40,21,0
IC_00008423,ion_channel,D00338,hsa26251,22,40,40,22,0
IC_00008424,ion_channel,D00340,hsa26251,23,40,40,23,0
IC_00008425,ion_channel,D00345,hsa26251,24,40,40,24,0
IC_00008426,ion_channel,D00349,hsa26251,25,40,40,25,0
IC_00008427,ion_channel,D00351,hsa26251,26,40,40,26,0
IC_00008428,ion_channel,D00354,hsa26251,27,40,40,27,0
IC_00008429,ion_channel,D00358,hsa26251,28,40,40,28,0
IC_00008430,ion_channel,D00364,hsa26251,29,40,40,29,0
IC_00008431,ion_channel,D00367,hsa26251,30,40,40,30,0
IC_00008432,ion_channel,D00373,hsa26251,31,40,40,31,0
IC_00008433,ion_channel,D00379,hsa26251,32,40,40,32,0
IC_00008434,ion_channel,D00380,hsa26251,33,40,40,33,0
IC_00008435,ion_channel,D00392,hsa26251,34,40,40,34,0
IC_00008436,ion_channel,D00394,hsa26251,35,40,40,35,0
IC_00008437,ion_channel,D00418,hsa26251,36,40,40,36,0
IC_00008438,ion_channel,D00437,hsa26251,37,40,40,37,0
IC_00008439,ion_channel,D00438,hsa26251,38,40,40,38,0
IC_00008440,ion_channel,D00451,hsa26251,39,40,40,39,0
IC_00008441,ion_channel,D00456,hsa26251,40,40,40,40,0
IC_00008442,ion_channel,D00464,hsa26251,41,40,40,41,0
IC_00008443,ion_channel,D00474,hsa26251,42,40,40,42,0
IC_00008444,ion_channel,D00477,hsa26251,43,40,40,43,0
IC_00008445,ion_channel,D00480,hsa26251,44,40,40,44,0
IC_00008446,ion_channel,D00495,hsa26251,45,40,40,45,0
IC_00008447,ion_channel,D00499,hsa26251,46,40,40,46,0
IC_00008448,ion_channel,D00504,hsa26251,47,40,40,47,0
IC_00008449,ion_channel,D00512,hsa26251,48,40,40,48,0
IC_00008450,ion_channel,D00513,hsa26251,49,40,40,49,0
IC_00008451,ion_channel,D00519,hsa26251,50,40,40,50,0
IC_00008452,ion_channel,D00521,hsa26251,51,40,40,51,0
IC_00008453,ion_channel,D00524,hsa26251,52,40,40,52,0
IC_00008454,ion_channel,D00528,hsa26251,53,40,40,53,0
IC_00008455,ion_channel,D00530,hsa26251,54,40,40,54,0
IC_00008456,ion_channel,D00533,hsa26251,55,40,40,55,0
IC_00008457,ion_channel,D00536,hsa26251,56,40,40,56,0
IC_00008458,ion_channel,D00537,hsa26251,57,40,40,57,0
IC_00008459,ion_channel,D00538,hsa26251,58,40,40,58,0
IC_00008460,ion_channel,D00539,hsa26251,59,40,40,59,0
IC_00008461,ion_channel,D00542,hsa26251,60,40,40,60,0
IC_00008462,ion_channel,D00543,hsa26251,61,40,40,61,0
IC_00008463,ion_channel,D00544,hsa26251,62,40,40,62,0
IC_00008464,ion_channel,D00545,hsa26251,63,40,40,63,0
IC_00008465,ion_channel,D00546,hsa26251,64,40,40,64,0
IC_00008466,ion_channel,D00547,hsa26251,65,40,40,65,0
IC_00008467,ion_channel,D00548,hsa26251,66,40,40,66,0
IC_00008468,ion_channel,D00549,hsa26251,67,40,40,67,0
IC_00008469,ion_channel,D00550,hsa26251,68,40,40,68,0
IC_00008470,ion_channel,D00552,hsa26251,69,40,40,69,0
IC_00008471,ion_channel,D00553,hsa26251,70,40,40,70,0
IC_00008472,ion_channel,D00560,hsa26251,71,40,40,71,0
IC_00008473,ion_channel,D00563,hsa26251,72,40,40,72,0
IC_00008474,ion_channel,D00574,hsa26251,73,40,40,73,0
IC_00008475,ion_channel,D00593,hsa26251,74,40,40,74,0
IC_00008476,ion_channel,D00594,hsa26251,75,40,40,75,0
IC_00008477,ion_channel,D00607,hsa26251,76,40,40,76,0
IC_00008478,ion_channel,D00611,hsa26251,77,40,40,77,0
IC_00008479,ion_channel,D00615,hsa26251,78,40,40,78,0
IC_00008480,ion_channel,D00616,hsa26251,79,40,40,79,0
IC_00008481,ion_channel,D00617,hsa26251,80,40,40,80,0
IC_00008482,ion_channel,D00618,hsa26251,81,40,40,81,0
IC_00008483,ion_channel,D00619,hsa26251,82,40,40,82,0
IC_00008484,ion_channel,D00629,hsa26251,83,40,40,83,0
IC_00008485,ion_channel,D00631,hsa26251,84,40,40,84,0
IC_00008486,ion_channel,D00633,hsa26251,85,40,40,85,0
IC_00008487,ion_channel,D00636,hsa26251,86,40,40,86,0
IC_00008488,ion_channel,D00638,hsa26251,87,40,40,87,0
IC_00008489,ion_channel,D00639,hsa26251,88,40,40,88,0
IC_00008490,ion_channel,D00640,hsa26251,89,40,40,89,0
IC_00008491,ion_channel,D00642,hsa26251,90,40,40,90,0
IC_00008492,ion_channel,D00647,hsa26251,91,40,40,91,0
IC_00008493,ion_channel,D00648,hsa26251,92,40,40,92,0
IC_00008494,ion_channel,D00649,hsa26251,93,40,40,93,0
IC_00008495,ion_channel,D00650,hsa26251,94,40,40,94,0
IC_00008496,ion_channel,D00651,hsa26251,95,40,40,95,0
IC_00008497,ion_channel,D00654,hsa26251,96,40,40,96,0
IC_00008498,ion_channel,D00656,hsa26251,97,40,40,97,0
IC_00008499,ion_channel,D00658,hsa26251,98,40,40,98,0
IC_00008500,ion_channel,D00677,hsa26251,99,40,40,99,0
IC_00008501,ion_channel,D00678,hsa26251,100,40,40,100,0
IC_00008502,ion_channel,D00694,hsa26251,101,40,40,101,0
IC_00008503,ion_channel,D00697,hsa26251,102,40,40,102,0
IC_00008504,ion_channel,D00704,hsa26251,103,40,40,103,0
IC_00008505,ion_channel,D00708,hsa26251,104,40,40,104,0
IC_00008506,ion_channel,D00709,hsa26251,105,40,40,105,0
IC_00008507,ion_channel,D00711,hsa26251,106,40,40,106,0
IC_00008508,ion_channel,D00726,hsa26251,107,40,40,107,0
IC_00008509,ion_channel,D00732,hsa26251,108,40,40,108,0
IC_00008510,ion_channel,D00733,hsa26251,109,40,40,109,0
IC_00008511,ion_channel,D00735,hsa26251,110,40,40,110,0
IC_00008512,ion_channel,D00738,hsa26251,111,40,40,111,0
IC_00008513,ion_channel,D00739,hsa26251,112,40,40,112,0
IC_00008514,ion_channel,D00740,hsa26251,113,40,40,113,0
IC_00008515,ion_channel,D00741,hsa26251,114,40,40,114,0
IC_00008516,ion_channel,D00759,hsa26251,115,40,40,115,0
IC_00008517,ion_channel,D00760,hsa26251,116,40,40,116,0
IC_00008518,ion_channel,D00761,hsa26251,117,40,40,117,0
IC_00008519,ion_channel,D00765,hsa26251,118,40,40,118,0
IC_00008520,ion_channel,D00771,hsa26251,119,40,40,119,0
IC_00008521,ion_channel,D00775,hsa26251,120,40,40,120,0
IC_00008522,ion_channel,D00779,hsa26251,121,40,40,121,0
IC_00008523,ion_channel,D00791,hsa26251,122,40,40,122,0
IC_00008524,ion_channel,D00798,hsa26251,123,40,40,123,0
IC_00008525,ion_channel,D00799,hsa26251,124,40,40,124,0
IC_00008526,ion_channel,D00809,hsa26251,125,40,40,125,0
IC_00008527,ion_channel,D00812,hsa26251,126,40,40,126,0
IC_00008528,ion_channel,D00816,hsa26251,127,40,40,127,0
IC_00008529,ion_channel,D00823,hsa26251,128,40,40,128,0
IC_00008530,ion_channel,D00831,hsa26251,129,40,40,129,0
IC_00008531,ion_channel,D00960,hsa26251,130,40,40,130,0
IC_00008532,ion_channel,D00963,hsa26251,131,40,40,131,0
IC_00008533,ion_channel,D00964,hsa26251,132,40,40,132,0
IC_00008534,ion_channel,D01071,hsa26251,133,40,40,133,0
IC_00008535,ion_channel,D01108,hsa26251,134,40,40,134,0
IC_00008536,ion_channel,D01111,hsa26251,135,40,40,135,0
IC_00008537,ion_channel,D01118,hsa26251,136,40,40,136,0
IC_00008538,ion_channel,D01242,hsa26251,137,40,40,137,0
IC_00008539,ion_channel,D01243,hsa26251,138,40,40,138,0
IC_00008540,ion_channel,D01253,hsa26251,139,40,40,139,0
IC_00008541,ion_channel,D01256,hsa26251,140,40,40,140,0
IC_00008542,ion_channel,D01275,hsa26251,141,40,40,141,0
IC_00008543,ion_channel,D01287,hsa26251,142,40,40,142,0
IC_00008544,ion_channel,D01295,hsa26251,143,40,40,143,0
IC_00008545,ion_channel,D01350,hsa26251,144,40,40,144,0
IC_00008546,ion_channel,D01448,hsa26251,145,40,40,145,0
IC_00008547,ion_channel,D01450,hsa26251,146,40,40,146,0
IC_00008548,ion_channel,D01453,hsa26251,147,40,40,147,0
IC_00008549,ion_channel,D01575,hsa26251,148,40,40,148,0
IC_00008550,ion_channel,D01599,hsa26251,149,40,40,149,0
IC_00008551,ion_channel,D01603,hsa26251,150,40,40,150,0
IC_00008552,ion_channel,D01712,hsa26251,151,40,40,151,0
IC_00008553,ion_channel,D01768,hsa26251,152,40,40,152,0
IC_00008554,ion_channel,D01799,hsa26251,153,40,40,153,0
IC_00008555,ion_channel,D01828,hsa26251,154,40,40,154,0
IC_00008556,ion_channel,D01854,hsa26251,155,40,40,155,0
IC_00008557,ion_channel,D01969,hsa26251,156,40,40,156,0
IC_00008558,ion_channel,D02041,hsa26251,157,40,40,157,0
IC_00008559,ion_channel,D02086,hsa26251,158,40,40,158,0
IC_00008560,ion_channel,D02087,hsa26251,159,40,40,159,0
IC_00008561,ion_channel,D02088,hsa26251,160,40,40,160,0
IC_00008562,ion_channel,D02092,hsa26251,161,40,40,161,0
IC_00008563,ion_channel,D02098,hsa26251,162,40,40,162,0
IC_00008564,ion_channel,D02101,hsa26251,163,40,40,163,0
IC_00008565,ion_channel,D02163,hsa26251,164,40,40,164,0
IC_00008566,ion_channel,D02173,hsa26251,165,40,40,165,0
IC_00008567,ion_channel,D02204,hsa26251,166,40,40,166,0
IC_00008568,ion_channel,D02207,hsa26251,167,40,40,167,0
IC_00008569,ion_channel,D02234,hsa26251,168,40,40,168,0
IC_00008570,ion_channel,D02237,hsa26251,169,40,40,169,0
IC_00008571,ion_channel,D02253,hsa26251,170,40,40,170,0
IC_00008572,ion_channel,D02261,hsa26251,171,40,40,171,0
IC_00008573,ion_channel,D02262,hsa26251,172,40,40,172,0
IC_00008574,ion_channel,D02272,hsa26251,173,40,40,173,0
IC_00008575,ion_channel,D02347,hsa26251,174,40,40,174,0
IC_00008576,ion_channel,D02356,hsa26251,175,40,40,175,1
IC_00008577,ion_channel,D02360,hsa26251,176,40,40,176,0
IC_00008578,ion_channel,D02362,hsa26251,177,40,40,177,0
IC_00008579,ion_channel,D02409,hsa26251,178,40,40,178,0
IC_00008580,ion_channel,D02461,hsa26251,179,40,40,179,0
IC_00008581,ion_channel,D02485,hsa26251,180,40,40,180,0
IC_00008582,ion_channel,D02546,hsa26251,181,40,40,181,0
IC_00008583,ion_channel,D02566,hsa26251,182,40,40,182,0
IC_00008584,ion_channel,D02630,hsa26251,183,40,40,183,0
IC_00008585,ion_channel,D02914,hsa26251,184,40,40,184,0
IC_00008586,ion_channel,D03037,hsa26251,185,40,40,185,0
IC_00008587,ion_channel,D03180,hsa26251,186,40,40,186,0
IC_00008588,ion_channel,D03274,hsa26251,187,40,40,187,0
IC_00008589,ion_channel,D03365,hsa26251,188,40,40,188,0
IC_00008590,ion_channel,D03450,hsa26251,189,40,40,189,0
IC_00008591,ion_channel,D03580,hsa26251,190,40,40,190,0
IC_00008592,ion_channel,D03742,hsa26251,191,40,40,191,0
IC_00008593,ion_channel,D03826,hsa26251,192,40,40,192,0
IC_00008594,ion_channel,D03830,hsa26251,193,40,40,193,0
IC_00008595,ion_channel,D03878,hsa26251,194,40,40,194,0
IC_00008596,ion_channel,D03991,hsa26251,195,40,40,195,0
IC_00008597,ion_channel,D04034,hsa26251,196,40,40,196,0
IC_00008598,ion_channel,D04048,hsa26251,197,40,40,197,0
IC_00008599,ion_channel,D04370,hsa26251,198,40,40,198,0
IC_00008600,ion_channel,D04790,hsa26251,199,40,40,199,0
IC_00008601,ion_channel,D04985,hsa26251,200,40,40,200,0
IC_00008602,ion_channel,D04999,hsa26251,201,40,40,201,0
IC_00008603,ion_channel,D05024,hsa26251,202,40,40,202,0
IC_00008604,ion_channel,D05077,hsa26251,203,40,40,203,0
IC_00008605,ion_channel,D05156,hsa26251,204,40,40,204,0
IC_00008606,ion_channel,D05453,hsa26251,205,40,40,205,0
IC_00008607,ion_channel,D05458,hsa26251,206,40,40,206,0
IC_00008608,ion_channel,D05461,hsa26251,207,40,40,207,0
IC_00008609,ion_channel,D06106,hsa26251,208,40,40,208,0
IC_00008610,ion_channel,D06172,hsa26251,209,40,40,209,0
IC_00008611,ion_channel,D00035,hsa27012,0,41,41,0,0
IC_00008612,ion_channel,D00110,hsa27012,1,41,41,1,0
IC_00008613,ion_channel,D00136,hsa27012,2,41,41,2,0
IC_00008614,ion_channel,D00195,hsa27012,3,41,41,3,0
IC_00008615,ion_channel,D00219,hsa27012,4,41,41,4,0
IC_00008616,ion_channel,D00225,hsa27012,5,41,41,5,0
IC_00008617,ion_channel,D00227,hsa27012,6,41,41,6,0
IC_00008618,ion_channel,D00228,hsa27012,7,41,41,7,0
IC_00008619,ion_channel,D00234,hsa27012,8,41,41,8,0
IC_00008620,ion_channel,D00252,hsa27012,9,41,41,9,0
IC_00008621,ion_channel,D00274,hsa27012,10,41,41,10,0
IC_00008622,ion_channel,D00283,hsa27012,11,41,41,11,0
IC_00008623,ion_channel,D00293,hsa27012,12,41,41,12,0
IC_00008624,ion_channel,D00294,hsa27012,13,41,41,13,1
IC_00008625,ion_channel,D00303,hsa27012,14,41,41,14,0
IC_00008626,ion_channel,D00319,hsa27012,15,41,41,15,0
IC_00008627,ion_channel,D00326,hsa27012,16,41,41,16,0
IC_00008628,ion_channel,D00329,hsa27012,17,41,41,17,0
IC_00008629,ion_channel,D00331,hsa27012,18,41,41,18,0
IC_00008630,ion_channel,D00332,hsa27012,19,41,41,19,0
IC_00008631,ion_channel,D00335,hsa27012,20,41,41,20,0
IC_00008632,ion_channel,D00336,hsa27012,21,41,41,21,0
IC_00008633,ion_channel,D00338,hsa27012,22,41,41,22,0
IC_00008634,ion_channel,D00340,hsa27012,23,41,41,23,0
IC_00008635,ion_channel,D00345,hsa27012,24,41,41,24,0
IC_00008636,ion_channel,D00349,hsa27012,25,41,41,25,0
IC_00008637,ion_channel,D00351,hsa27012,26,41,41,26,0
IC_00008638,ion_channel,D00354,hsa27012,27,41,41,27,0
IC_00008639,ion_channel,D00358,hsa27012,28,41,41,28,0
IC_00008640,ion_channel,D00364,hsa27012,29,41,41,29,0
IC_00008641,ion_channel,D00367,hsa27012,30,41,41,30,0
IC_00008642,ion_channel,D00373,hsa27012,31,41,41,31,0
IC_00008643,ion_channel,D00379,hsa27012,32,41,41,32,0
IC_00008644,ion_channel,D00380,hsa27012,33,41,41,33,0
IC_00008645,ion_channel,D00392,hsa27012,34,41,41,34,0
IC_00008646,ion_channel,D00394,hsa27012,35,41,41,35,0
IC_00008647,ion_channel,D00418,hsa27012,36,41,41,36,0
IC_00008648,ion_channel,D00437,hsa27012,37,41,41,37,0
IC_00008649,ion_channel,D00438,hsa27012,38,41,41,38,0
IC_00008650,ion_channel,D00451,hsa27012,39,41,41,39,0
IC_00008651,ion_channel,D00456,hsa27012,40,41,41,40,0
IC_00008652,ion_channel,D00464,hsa27012,41,41,41,41,0
IC_00008653,ion_channel,D00474,hsa27012,42,41,41,42,0
IC_00008654,ion_channel,D00477,hsa27012,43,41,41,43,0
IC_00008655,ion_channel,D00480,hsa27012,44,41,41,44,0
IC_00008656,ion_channel,D00495,hsa27012,45,41,41,45,0
IC_00008657,ion_channel,D00499,hsa27012,46,41,41,46,0
IC_00008658,ion_channel,D00504,hsa27012,47,41,41,47,0
IC_00008659,ion_channel,D00512,hsa27012,48,41,41,48,0
IC_00008660,ion_channel,D00513,hsa27012,49,41,41,49,0
IC_00008661,ion_channel,D00519,hsa27012,50,41,41,50,0
IC_00008662,ion_channel,D00521,hsa27012,51,41,41,51,0
IC_00008663,ion_channel,D00524,hsa27012,52,41,41,52,0
IC_00008664,ion_channel,D00528,hsa27012,53,41,41,53,0
IC_00008665,ion_channel,D00530,hsa27012,54,41,41,54,0
IC_00008666,ion_channel,D00533,hsa27012,55,41,41,55,0
IC_00008667,ion_channel,D00536,hsa27012,56,41,41,56,0
IC_00008668,ion_channel,D00537,hsa27012,57,41,41,57,0
IC_00008669,ion_channel,D00538,hsa27012,58,41,41,58,0
IC_00008670,ion_channel,D00539,hsa27012,59,41,41,59,0
IC_00008671,ion_channel,D00542,hsa27012,60,41,41,60,0
IC_00008672,ion_channel,D00543,hsa27012,61,41,41,61,0
IC_00008673,ion_channel,D00544,hsa27012,62,41,41,62,0
IC_00008674,ion_channel,D00545,hsa27012,63,41,41,63,0
IC_00008675,ion_channel,D00546,hsa27012,64,41,41,64,0
IC_00008676,ion_channel,D00547,hsa27012,65,41,41,65,0
IC_00008677,ion_channel,D00548,hsa27012,66,41,41,66,0
IC_00008678,ion_channel,D00549,hsa27012,67,41,41,67,0
IC_00008679,ion_channel,D00550,hsa27012,68,41,41,68,0
IC_00008680,ion_channel,D00552,hsa27012,69,41,41,69,0
IC_00008681,ion_channel,D00553,hsa27012,70,41,41,70,0
IC_00008682,ion_channel,D00560,hsa27012,71,41,41,71,0
IC_00008683,ion_channel,D00563,hsa27012,72,41,41,72,0
IC_00008684,ion_channel,D00574,hsa27012,73,41,41,73,0
IC_00008685,ion_channel,D00593,hsa27012,74,41,41,74,0
IC_00008686,ion_channel,D00594,hsa27012,75,41,41,75,0
IC_00008687,ion_channel,D00607,hsa27012,76,41,41,76,0
IC_00008688,ion_channel,D00611,hsa27012,77,41,41,77,0
IC_00008689,ion_channel,D00615,hsa27012,78,41,41,78,0
IC_00008690,ion_channel,D00616,hsa27012,79,41,41,79,0
IC_00008691,ion_channel,D00617,hsa27012,80,41,41,80,0
IC_00008692,ion_channel,D00618,hsa27012,81,41,41,81,0
IC_00008693,ion_channel,D00619,hsa27012,82,41,41,82,0
IC_00008694,ion_channel,D00629,hsa27012,83,41,41,83,0
IC_00008695,ion_channel,D00631,hsa27012,84,41,41,84,0
IC_00008696,ion_channel,D00633,hsa27012,85,41,41,85,0
IC_00008697,ion_channel,D00636,hsa27012,86,41,41,86,0
IC_00008698,ion_channel,D00638,hsa27012,87,41,41,87,0
IC_00008699,ion_channel,D00639,hsa27012,88,41,41,88,0
IC_00008700,ion_channel,D00640,hsa27012,89,41,41,89,0
IC_00008701,ion_channel,D00642,hsa27012,90,41,41,90,0
IC_00008702,ion_channel,D00647,hsa27012,91,41,41,91,0
IC_00008703,ion_channel,D00648,hsa27012,92,41,41,92,0
IC_00008704,ion_channel,D00649,hsa27012,93,41,41,93,0
IC_00008705,ion_channel,D00650,hsa27012,94,41,41,94,0
IC_00008706,ion_channel,D00651,hsa27012,95,41,41,95,0
IC_00008707,ion_channel,D00654,hsa27012,96,41,41,96,0
IC_00008708,ion_channel,D00656,hsa27012,97,41,41,97,0
IC_00008709,ion_channel,D00658,hsa27012,98,41,41,98,0
IC_00008710,ion_channel,D00677,hsa27012,99,41,41,99,0
IC_00008711,ion_channel,D00678,hsa27012,100,41,41,100,0
IC_00008712,ion_channel,D00694,hsa27012,101,41,41,101,0
IC_00008713,ion_channel,D00697,hsa27012,102,41,41,102,0
IC_00008714,ion_channel,D00704,hsa27012,103,41,41,103,0
IC_00008715,ion_channel,D00708,hsa27012,104,41,41,104,0
IC_00008716,ion_channel,D00709,hsa27012,105,41,41,105,0
IC_00008717,ion_channel,D00711,hsa27012,106,41,41,106,0
IC_00008718,ion_channel,D00726,hsa27012,107,41,41,107,0
IC_00008719,ion_channel,D00732,hsa27012,108,41,41,108,0
IC_00008720,ion_channel,D00733,hsa27012,109,41,41,109,0
IC_00008721,ion_channel,D00735,hsa27012,110,41,41,110,0
IC_00008722,ion_channel,D00738,hsa27012,111,41,41,111,0
IC_00008723,ion_channel,D00739,hsa27012,112,41,41,112,0
IC_00008724,ion_channel,D00740,hsa27012,113,41,41,113,0
IC_00008725,ion_channel,D00741,hsa27012,114,41,41,114,0
IC_00008726,ion_channel,D00759,hsa27012,115,41,41,115,0
IC_00008727,ion_channel,D00760,hsa27012,116,41,41,116,0
IC_00008728,ion_channel,D00761,hsa27012,117,41,41,117,0
IC_00008729,ion_channel,D00765,hsa27012,118,41,41,118,0
IC_00008730,ion_channel,D00771,hsa27012,119,41,41,119,0
IC_00008731,ion_channel,D00775,hsa27012,120,41,41,120,0
IC_00008732,ion_channel,D00779,hsa27012,121,41,41,121,0
IC_00008733,ion_channel,D00791,hsa27012,122,41,41,122,0
IC_00008734,ion_channel,D00798,hsa27012,123,41,41,123,0
IC_00008735,ion_channel,D00799,hsa27012,124,41,41,124,0
IC_00008736,ion_channel,D00809,hsa27012,125,41,41,125,0
IC_00008737,ion_channel,D00812,hsa27012,126,41,41,126,0
IC_00008738,ion_channel,D00816,hsa27012,127,41,41,127,0
IC_00008739,ion_channel,D00823,hsa27012,128,41,41,128,0
IC_00008740,ion_channel,D00831,hsa27012,129,41,41,129,0
IC_00008741,ion_channel,D00960,hsa27012,130,41,41,130,0
IC_00008742,ion_channel,D00963,hsa27012,131,41,41,131,0
IC_00008743,ion_channel,D00964,hsa27012,132,41,41,132,0
IC_00008744,ion_channel,D01071,hsa27012,133,41,41,133,0
IC_00008745,ion_channel,D01108,hsa27012,134,41,41,134,0
IC_00008746,ion_channel,D01111,hsa27012,135,41,41,135,0
IC_00008747,ion_channel,D01118,hsa27012,136,41,41,136,0
IC_00008748,ion_channel,D01242,hsa27012,137,41,41,137,0
IC_00008749,ion_channel,D01243,hsa27012,138,41,41,138,0
IC_00008750,ion_channel,D01253,hsa27012,139,41,41,139,0
IC_00008751,ion_channel,D01256,hsa27012,140,41,41,140,0
IC_00008752,ion_channel,D01275,hsa27012,141,41,41,141,0
IC_00008753,ion_channel,D01287,hsa27012,142,41,41,142,0
IC_00008754,ion_channel,D01295,hsa27012,143,41,41,143,0
IC_00008755,ion_channel,D01350,hsa27012,144,41,41,144,0
IC_00008756,ion_channel,D01448,hsa27012,145,41,41,145,0
IC_00008757,ion_channel,D01450,hsa27012,146,41,41,146,0
IC_00008758,ion_channel,D01453,hsa27012,147,41,41,147,0
IC_00008759,ion_channel,D01575,hsa27012,148,41,41,148,0
IC_00008760,ion_channel,D01599,hsa27012,149,41,41,149,0
IC_00008761,ion_channel,D01603,hsa27012,150,41,41,150,0
IC_00008762,ion_channel,D01712,hsa27012,151,41,41,151,0
IC_00008763,ion_channel,D01768,hsa27012,152,41,41,152,0
IC_00008764,ion_channel,D01799,hsa27012,153,41,41,153,0
IC_00008765,ion_channel,D01828,hsa27012,154,41,41,154,0
IC_00008766,ion_channel,D01854,hsa27012,155,41,41,155,0
IC_00008767,ion_channel,D01969,hsa27012,156,41,41,156,0
IC_00008768,ion_channel,D02041,hsa27012,157,41,41,157,0
IC_00008769,ion_channel,D02086,hsa27012,158,41,41,158,0
IC_00008770,ion_channel,D02087,hsa27012,159,41,41,159,0
IC_00008771,ion_channel,D02088,hsa27012,160,41,41,160,0
IC_00008772,ion_channel,D02092,hsa27012,161,41,41,161,0
IC_00008773,ion_channel,D02098,hsa27012,162,41,41,162,0
IC_00008774,ion_channel,D02101,hsa27012,163,41,41,163,0
IC_00008775,ion_channel,D02163,hsa27012,164,41,41,164,0
IC_00008776,ion_channel,D02173,hsa27012,165,41,41,165,0
IC_00008777,ion_channel,D02204,hsa27012,166,41,41,166,0
IC_00008778,ion_channel,D02207,hsa27012,167,41,41,167,0
IC_00008779,ion_channel,D02234,hsa27012,168,41,41,168,0
IC_00008780,ion_channel,D02237,hsa27012,169,41,41,169,0
IC_00008781,ion_channel,D02253,hsa27012,170,41,41,170,0
IC_00008782,ion_channel,D02261,hsa27012,171,41,41,171,0
IC_00008783,ion_channel,D02262,hsa27012,172,41,41,172,0
IC_00008784,ion_channel,D02272,hsa27012,173,41,41,173,0
IC_00008785,ion_channel,D02347,hsa27012,174,41,41,174,0
IC_00008786,ion_channel,D02356,hsa27012,175,41,41,175,1
IC_00008787,ion_channel,D02360,hsa27012,176,41,41,176,0
