pair_id,family,compound_id,protein_id,compound_index,protein_index,y_row,y_col,y
ENZ_00081840,enzyme,D03767,hsa225689,404,183,183,404,0
ENZ_00081841,enzyme,D03769,hsa225689,405,183,183,405,0
ENZ_00081842,enzyme,D03772,hsa225689,406,183,183,406,0
ENZ_00081843,enzyme,D03773,hsa225689,407,183,183,407,0
ENZ_00081844,enzyme,D03775,hsa225689,408,183,183,408,0
ENZ_00081845,enzyme,D03776,hsa225689,409,183,183,409,0
ENZ_00081846,enzyme,D03778,hsa225689,410,183,183,410,0
ENZ_00081847,enzyme,D03781,hsa225689,411,183,183,411,0
ENZ_00081848,enzyme,D03784,hsa225689,412,183,183,412,0
ENZ_00081849,enzyme,D03787,hsa225689,413,183,183,413,0
ENZ_00081850,enzyme,D03788,hsa225689,414,183,183,414,0
ENZ_00081851,enzyme,D03798,hsa225689,415,183,183,415,0
ENZ_00081852,enzyme,D03803,hsa225689,416,183,183,416,0
ENZ_00081853,enzyme,D03805,hsa225689,417,183,183,417,0
ENZ_00081854,enzyme,D03806,hsa225689,418,183,183,418,0
ENZ_00081855,enzyme,D03807,hsa225689,419,183,183,419,0
ENZ_00081856,enzyme,D03816,hsa225689,420,183,183,420,0
ENZ_00081857,enzyme,D03822,hsa225689,421,183,183,421,0
ENZ_00081858,enzyme,D03823,hsa225689,422,183,183,422,0
ENZ_00081859,enzyme,D03826,hsa225689,423,183,183,423,0
ENZ_00081860,enzyme,D03828,hsa225689,424,183,183,424,0
ENZ_00081861,enzyme,D03829,hsa225689,425,183,183,425,0
ENZ_00081862,enzyme,D03845,hsa225689,426,183,183,426,0
ENZ_00081863,enzyme,D03882,hsa225689,427,183,183,427,0
ENZ_00081864,enzyme,D03899,hsa225689,428,183,183,428,0
ENZ_00081865,enzyme,D04023,hsa225689,429,183,183,429,0
ENZ_00081866,enzyme,D04024,hsa225689,430,183,183,430,0
ENZ_00081867,enzyme,D04025,hsa225689,431,183,183,431,0
ENZ_00081868,enzyme,D04028,hsa225689,432,183,183,432,0
ENZ_00081869,enzyme,D04029,hsa225689,433,183,183,433,0
ENZ_00081870,enzyme,D04031,hsa225689,434,183,183,434,0
ENZ_00081871,enzyme,D04092,hsa225689,435,183,183,435,0
ENZ_00081872,enzyme,D04197,hsa225689,436,183,183,436,0
ENZ_00081873,enzyme,D04292,hsa225689,437,183,183,437,0
ENZ_00081874,enzyme,D04966,hsa225689,438,183,183,438,0
ENZ_00081875,enzyme,D04983,hsa225689,439,183,183,439,0
ENZ_00081876,enzyme,D05341,hsa225689,440,183,183,440,0
ENZ_00081877,enzyme,D05353,hsa225689,441,183,183,441,0
ENZ_00081878,enzyme,D05407,hsa225689,442,183,183,442,0
ENZ_00081879,enzyme,D05458,hsa225689,443,183,183,443,0
ENZ_00081880,enzyme,D06238,hsa225689,444,183,183,444,0
ENZ_00081881,enzyme,D00002,hsa2260,0,184,184,0,0
ENZ_00081882,enzyme,D00005,hsa2260,1,184,184,1,0
ENZ_00081883,enzyme,D00007,hsa2260,2,184,184,2,0
ENZ_00081884,enzyme,D00014,hsa2260,3,184,184,3,0
ENZ_00081885,enzyme,D00018,hsa2260,4,184,184,4,0
ENZ_00081886,enzyme,D00021,hsa2260,5,184,184,5,0
ENZ_00081887,enzyme,D00027,hsa2260,6,184,184,6,0
ENZ_00081888,enzyme,D00029,hsa2260,7,184,184,7,0
ENZ_00081889,enzyme,D00032,hsa2260,8,184,184,8,0
ENZ_00081890,enzyme,D00035,hsa2260,9,184,184,9,0
ENZ_00081891,enzyme,D00036,hsa2260,10,184,184,10,0
ENZ_00081892,enzyme,D00037,hsa2260,11,184,184,11,0
ENZ_00081893,enzyme,D00038,hsa2260,12,184,184,12,0
ENZ_00081894,enzyme,D00039,hsa2260,13,184,184,13,0
ENZ_00081895,enzyme,D00041,hsa2260,14,184,184,14,0
ENZ_00081896,enzyme,D00043,hsa2260,15,184,184,15,0
ENZ_00081897,enzyme,D00045,hsa2260,16,184,184,16,0
ENZ_00081898,enzyme,D00049,hsa2260,17,184,184,17,0
ENZ_00081899,enzyme,D00050,hsa2260,18,184,184,18,0
ENZ_00081900,enzyme,D00052,hsa2260,19,184,184,19,0
ENZ_00081901,enzyme,D00054,hsa2260,20,184,184,20,0
ENZ_00081902,enzyme,D00055,hsa2260,21,184,184,21,0
ENZ_00081903,enzyme,D00065,hsa2260,22,184,184,22,0
ENZ_00081904,enzyme,D00070,hsa2260,23,184,184,23,0
ENZ_00081905,enzyme,D00086,hsa2260,24,184,184,24,0
ENZ_00081906,enzyme,D00094,hsa2260,25,184,184,25,0
ENZ_00081907,enzyme,D00097,hsa2260,26,184,184,26,0
ENZ_00081908,enzyme,D00103,hsa2260,27,184,184,27,0
ENZ_00081909,enzyme,D00107,hsa2260,28,184,184,28,0
ENZ_00081910,enzyme,D00109,hsa2260,29,184,184,29,0
ENZ_00081911,enzyme,D00118,hsa2260,30,184,184,30,0
ENZ_00081912,enzyme,D00120,hsa2260,31,184,184,31,0
ENZ_00081913,enzyme,D00125,hsa2260,32,184,184,32,0
ENZ_00081914,enzyme,D00126,hsa2260,33,184,184,33,0
ENZ_00081915,enzyme,D00127,hsa2260,34,184,184,34,0
ENZ_00081916,enzyme,D00129,hsa2260,35,184,184,35,0
ENZ_00081917,enzyme,D00130,hsa2260,36,184,184,36,0
ENZ_00081918,enzyme,D00131,hsa2260,37,184,184,37,0
ENZ_00081919,enzyme,D00132,hsa2260,38,184,184,38,0
ENZ_00081920,enzyme,D00136,hsa2260,39,184,184,39,0
ENZ_00081921,enzyme,D00139,hsa2260,40,184,184,40,0
ENZ_00081922,enzyme,D00141,hsa2260,41,184,184,41,0
ENZ_00081923,enzyme,D00142,hsa2260,42,184,184,42,0
ENZ_00081924,enzyme,D00145,hsa2260,43,184,184,43,0
ENZ_00081925,enzyme,D00148,hsa2260,44,184,184,44,0
ENZ_00081926,enzyme,D00151,hsa2260,45,184,184,45,0
ENZ_00081927,enzyme,D00153,hsa2260,46,184,184,46,0
ENZ_00081928,enzyme,D00155,hsa2260,47,184,184,47,0
ENZ_00081929,enzyme,D00158,hsa2260,48,184,184,48,0
ENZ_00081930,enzyme,D00160,hsa2260,49,184,184,49,0
ENZ_00081931,enzyme,D00168,hsa2260,50,184,184,50,0
ENZ_00081932,enzyme,D00169,hsa2260,51,184,184,51,0
ENZ_00081933,enzyme,D00183,hsa2260,52,184,184,52,0
ENZ_00081934,enzyme,D00184,hsa2260,53,184,184,53,0
ENZ_00081935,enzyme,D00185,hsa2260,54,184,184,54,0
ENZ_00081936,enzyme,D00186,hsa2260,55,184,184,55,0
ENZ_00081937,enzyme,D00187,hsa2260,56,184,184,56,0
ENZ_00081938,enzyme,D00188,hsa2260,57,184,184,57,0
ENZ_00081939,enzyme,D00196,hsa2260,58,184,184,58,0
ENZ_00081940,enzyme,D00198,hsa2260,59,184,184,59,0
ENZ_00081941,enzyme,D00203,hsa2260,60,184,184,60,0
ENZ_00081942,enzyme,D00208,hsa2260,61,184,184,61,0
ENZ_00081943,enzyme,D00216,hsa2260,62,184,184,62,0
ENZ_00081944,enzyme,D00217,hsa2260,63,184,184,63,0
ENZ_00081945,enzyme,D00218,hsa2260,64,184,184,64,0
ENZ_00081946,enzyme,D00219,hsa2260,65,184,184,65,0
ENZ_00081947,enzyme,D00222,hsa2260,66,184,184,66,0
ENZ_00081948,enzyme,D00224,hsa2260,67,184,184,67,0
ENZ_00081949,enzyme,D00225,hsa2260,68,184,184,68,0
ENZ_00081950,enzyme,D00227,hsa2260,69,184,184,69,0
ENZ_00081951,enzyme,D00231,hsa2260,70,184,184,70,0
ENZ_00081952,enzyme,D00234,hsa2260,71,184,184,71,0
ENZ_00081953,enzyme,D00251,hsa2260,72,184,184,72,0
ENZ_00081954,enzyme,D00252,hsa2260,73,184,184,73,0
ENZ_00081955,enzyme,D00270,hsa2260,74,184,184,74,0
ENZ_00081956,enzyme,D00274,hsa2260,75,184,184,75,0
ENZ_00081957,enzyme,D00279,hsa2260,76,184,184,76,0
ENZ_00081958,enzyme,D00283,hsa2260,77,184,184,77,0
ENZ_00081959,enzyme,D00285,hsa2260,78,184,184,78,0
ENZ_00081960,enzyme,D00293,hsa2260,79,184,184,79,0
ENZ_00081961,enzyme,D00294,hsa2260,80,184,184,80,0
ENZ_00081962,enzyme,D00298,hsa2260,81,184,184,81,0
ENZ_00081963,enzyme,D00300,hsa2260,82,184,184,82,0
ENZ_00081964,enzyme,D00315,hsa2260,83,184,184,83,0
ENZ_00081965,enzyme,D00317,hsa2260,84,184,184,84,0
ENZ_00081966,enzyme,D00322,hsa2260,85,184,184,85,0
ENZ_00081967,enzyme,D00324,hsa2260,86,184,184,86,0
ENZ_00081968,enzyme,D00325,hsa2260,87,184,184,87,0
ENZ_00081969,enzyme,D00328,hsa2260,88,184,184,88,0
ENZ_00081970,enzyme,D00330,hsa2260,89,184,184,89,0
ENZ_00081971,enzyme,D00332,hsa2260,90,184,184,90,0
ENZ_00081972,enzyme,D00333,hsa2260,91,184,184,91,0
ENZ_00081973,enzyme,D00340,hsa2260,92,184,184,92,0
ENZ_00081974,enzyme,D00342,hsa2260,93,184,184,93,0
ENZ_00081975,enzyme,D00359,hsa2260,94,184,184,94,0
ENZ_00081976,enzyme,D00362,hsa2260,95,184,184,95,0
ENZ_00081977,enzyme,D00364,hsa2260,96,184,184,96,0
ENZ_00081978,enzyme,D00369,hsa2260,97,184,184,97,0
ENZ_00081979,enzyme,D00371,hsa2260,98,184,184,98,0
ENZ_00081980,enzyme,D00377,hsa2260,99,184,184,99,0
ENZ_00081981,enzyme,D00380,hsa2260,100,184,184,100,0
ENZ_00081982,enzyme,D00383,hsa2260,101,184,184,101,0
ENZ_00081983,enzyme,D00387,hsa2260,102,184,184,102,0
ENZ_00081984,enzyme,D00391,hsa2260,103,184,184,103,0
ENZ_00081985,enzyme,D00394,hsa2260,104,184,184,104,0
ENZ_00081986,enzyme,D00398,hsa2260,105,184,184,105,0
ENZ_00081987,enzyme,D00401,hsa2260,106,184,184,106,0
ENZ_00081988,enzyme,D00410,hsa2260,107,184,184,107,0
ENZ_00081989,enzyme,D00414,hsa2260,108,184,184,108,0
ENZ_00081990,enzyme,D00416,hsa2260,109,184,184,109,0
ENZ_00081991,enzyme,D00417,hsa2260,110,184,184,110,0
ENZ_00081992,enzyme,D00418,hsa2260,111,184,184,111,0
ENZ_00081993,enzyme,D00421,hsa2260,112,184,184,112,0
ENZ_00081994,enzyme,D00423,hsa2260,113,184,184,113,0
ENZ_00081995,enzyme,D00425,hsa2260,114,184,184,114,0
ENZ_00081996,enzyme,D00434,hsa2260,115,184,184,115,0
ENZ_00081997,enzyme,D00437,hsa2260,116,184,184,116,0
ENZ_00081998,enzyme,D00448,hsa2260,117,184,184,117,0
ENZ_00081999,enzyme,D00449,hsa2260,118,184,184,118,0
ENZ_00082000,enzyme,D00451,hsa2260,119,184,184,119,0
ENZ_00082001,enzyme,D00452,hsa2260,120,184,184,120,0
ENZ_00082002,enzyme,D00454,hsa2260,121,184,184,121,0
ENZ_00082003,enzyme,D00455,hsa2260,122,184,184,122,0
ENZ_00082004,enzyme,D00459,hsa2260,123,184,184,123,0
ENZ_00082005,enzyme,D00463,hsa2260,124,184,184,124,0
ENZ_00082006,enzyme,D00475,hsa2260,125,184,184,125,0
ENZ_00082007,enzyme,D00487,hsa2260,126,184,184,126,0
ENZ_00082008,enzyme,D00488,hsa2260,127,184,184,127,0
ENZ_00082009,enzyme,D00494,hsa2260,128,184,184,128,0
ENZ_00082010,enzyme,D00496,hsa2260,129,184,184,129,0
ENZ_00082011,enzyme,D00501,hsa2260,130,184,184,130,0
ENZ_00082012,enzyme,D00503,hsa2260,131,184,184,131,0
ENZ_00082013,enzyme,D00505,hsa2260,132,184,184,132,0
ENZ_00082014,enzyme,D00510,hsa2260,133,184,184,133,0
ENZ_00082015,enzyme,D00512,hsa2260,134,184,184,134,0
ENZ_00082016,enzyme,D00513,hsa2260,135,184,184,135,0
ENZ_00082017,enzyme,D00515,hsa2260,136,184,184,136,0
ENZ_00082018,enzyme,D00516,hsa2260,137,184,184,137,0
ENZ_00082019,enzyme,D00518,hsa2260,138,184,184,138,0
ENZ_00082020,enzyme,D00519,hsa2260,139,184,184,139,0
ENZ_00082021,enzyme,D00521,hsa2260,140,184,184,140,0
ENZ_00082022,enzyme,D00528,hsa2260,141,184,184,141,0
ENZ_00082023,enzyme,D00530,hsa2260,142,184,184,142,0
ENZ_00082024,enzyme,D00533,hsa2260,143,184,184,143,0
ENZ_00082025,enzyme,D00535,hsa2260,144,184,184,144,0
ENZ_00082026,enzyme,D00536,hsa2260,145,184,184,145,0
ENZ_00082027,enzyme,D00537,hsa2260,146,184,184,146,0
ENZ_00082028,enzyme,D00538,hsa2260,147,184,184,147,0
ENZ_00082029,enzyme,D00542,hsa2260,148,184,184,148,0
ENZ_00082030,enzyme,D00543,hsa2260,149,184,184,149,0
ENZ_00082031,enzyme,D00544,hsa2260,150,184,184,150,0
ENZ_00082032,enzyme,D00545,hsa2260,151,184,184,151,0
ENZ_00082033,enzyme,D00546,hsa2260,152,184,184,152,0
ENZ_00082034,enzyme,D00547,hsa2260,153,184,184,153,0
ENZ_00082035,enzyme,D00549,hsa2260,154,184,184,154,0
ENZ_00082036,enzyme,D00550,hsa2260,155,184,184,155,0
ENZ_00082037,enzyme,D00560,hsa2260,156,184,184,156,0
ENZ_00082038,enzyme,D00562,hsa2260,157,184,184,157,0
ENZ_00082039,enzyme,D00563,hsa2260,158,184,184,158,0
ENZ_00082040,enzyme,D00566,hsa2260,159,184,184,159,0
ENZ_00082041,enzyme,D00567,hsa2260,160,184,184,160,0
ENZ_00082042,enzyme,D00568,hsa2260,161,184,184,161,0
ENZ_00082043,enzyme,D00569,hsa2260,162,184,184,162,0
ENZ_00082044,enzyme,D00574,hsa2260,163,184,184,163,0
ENZ_00082045,enzyme,D00577,hsa2260,164,184,184,164,0
ENZ_00082046,enzyme,D00579,hsa2260,165,184,184,165,0
ENZ_00082047,enzyme,D00584,hsa2260,166,184,184,166,0
ENZ_00082048,enzyme,D00593,hsa2260,167,184,184,167,0
ENZ_00082049,enzyme,D00596,hsa2260,168,184,184,168,0
ENZ_00082050,enzyme,D00620,hsa2260,169,184,184,169,0
ENZ_00082051,enzyme,D00621,hsa2260,170,184,184,170,0
ENZ_00082052,enzyme,D00622,hsa2260,171,184,184,171,0
ENZ_00082053,enzyme,D00623,hsa2260,172,184,184,172,0
ENZ_00082054,enzyme,D00624,hsa2260,173,184,184,173,0
ENZ_00082055,enzyme,D00625,hsa2260,174,184,184,174,0
ENZ_00082056,enzyme,D00630,hsa2260,175,184,184,175,0
ENZ_00082057,enzyme,D00650,hsa2260,176,184,184,176,0
ENZ_00082058,enzyme,D00651,hsa2260,177,184,184,177,0
ENZ_00082059,enzyme,D00652,hsa2260,178,184,184,178,0
ENZ_00082060,enzyme,D00653,hsa2260,179,184,184,179,0
ENZ_00082061,enzyme,D00654,hsa2260,180,184,184,180,0
ENZ_00082062,enzyme,D00655,hsa2260,181,184,184,181,0
ENZ_00082063,enzyme,D00656,hsa2260,182,184,184,182,0
ENZ_00082064,enzyme,D00658,hsa2260,183,184,184,183,0
ENZ_00082065,enzyme,D00667,hsa2260,184,184,184,184,0
ENZ_00082066,enzyme,D00670,hsa2260,185,184,184,185,0
ENZ_00082067,enzyme,D00691,hsa2260,186,184,184,186,0
ENZ_00082068,enzyme,D00703,hsa2260,187,184,184,187,0
ENZ_00082069,enzyme,D00709,hsa2260,188,184,184,188,0
ENZ_00082070,enzyme,D00726,hsa2260,189,184,184,189,0
ENZ_00082071,enzyme,D00733,hsa2260,190,184,184,190,0
ENZ_00082072,enzyme,D00749,hsa2260,191,184,184,191,0
ENZ_00082073,enzyme,D00752,hsa2260,192,184,184,192,0
ENZ_00082074,enzyme,D00753,hsa2260,193,184,184,193,0
ENZ_00082075,enzyme,D00762,hsa2260,194,184,184,194,0
ENZ_00082076,enzyme,D00771,hsa2260,195,184,184,195,0
ENZ_00082077,enzyme,D00781,hsa2260,196,184,184,196,0
ENZ_00082078,enzyme,D00785,hsa2260,197,184,184,197,0
ENZ_00082079,enzyme,D00786,hsa2260,198,184,184,198,0
ENZ_00082080,enzyme,D00805,hsa2260,199,184,184,199,0
ENZ_00082081,enzyme,D00810,hsa2260,200,184,184,200,0
ENZ_00082082,enzyme,D00813,hsa2260,201,184,184,201,0
ENZ_00082083,enzyme,D00826,hsa2260,202,184,184,202,0
ENZ_00082084,enzyme,D00827,hsa2260,203,184,184,203,0
ENZ_00082085,enzyme,D00829,hsa2260,204,184,184,204,0
ENZ_00082086,enzyme,D00882,hsa2260,205,184,184,205,0
ENZ_00082087,enzyme,D00884,hsa2260,206,184,184,206,0
ENZ_00082088,enzyme,D00885,hsa2260,207,184,184,207,0
ENZ_00082089,enzyme,D00887,hsa2260,208,184,184,208,0
ENZ_00082090,enzyme,D00889,hsa2260,209,184,184,209,0
ENZ_00082091,enzyme,D00892,hsa2260,210,184,184,210,0
ENZ_00082092,enzyme,D00893,hsa2260,211,184,184,211,0
ENZ_00082093,enzyme,D00900,hsa2260,212,184,184,212,0
ENZ_00082094,enzyme,D00902,hsa2260,213,184,184,213,0
ENZ_00082095,enzyme,D00903,hsa2260,214,184,184,214,0
ENZ_00082096,enzyme,D00904,hsa2260,215,184,184,215,0
ENZ_00082097,enzyme,D00947,hsa2260,216,184,184,216,0
ENZ_00082098,enzyme,D00960,hsa2260,217,184,184,217,0
ENZ_00082099,enzyme,D00963,hsa2260,218,184,184,218,0
ENZ_00082100,enzyme,D00964,hsa2260,219,184,184,219,0
ENZ_00082101,enzyme,D00965,hsa2260,220,184,184,220,0
ENZ_00082102,enzyme,D00968,hsa2260,221,184,184,221,0
ENZ_00082103,enzyme,D00969,hsa2260,222,184,184,222,0
ENZ_00082104,enzyme,D00970,hsa2260,223,184,184,223,0
ENZ_00082105,enzyme,D00994,hsa2260,224,184,184,224,0
ENZ_00082106,enzyme,D00995,hsa2260,225,184,184,225,0
ENZ_00082107,enzyme,D00998,hsa2260,226,184,184,226,0
ENZ_00082108,enzyme,D01001,hsa2260,227,184,184,227,0
ENZ_00082109,enzyme,D01027,hsa2260,228,184,184,228,0
ENZ_00082110,enzyme,D01061,hsa2260,229,184,184,229,0
ENZ_00082111,enzyme,D01064,hsa2260,230,184,184,230,0
ENZ_00082112,enzyme,D01069,hsa2260,231,184,184,231,0
ENZ_00082113,enzyme,D01071,hsa2260,232,184,184,232,0
ENZ_00082114,enzyme,D01097,hsa2260,233,184,184,233,0
ENZ_00082115,enzyme,D01118,hsa2260,234,184,184,234,0
ENZ_00082116,enzyme,D01119,hsa2260,235,184,184,235,0
ENZ_00082117,enzyme,D01122,hsa2260,236,184,184,236,0
ENZ_00082118,enzyme,D01133,hsa2260,237,184,184,237,0
ENZ_00082119,enzyme,D01136,hsa2260,238,184,184,238,0
ENZ_00082120,enzyme,D01164,hsa2260,239,184,184,239,0
ENZ_00082121,enzyme,D01180,hsa2260,240,184,184,240,0
ENZ_00082122,enzyme,D01183,hsa2260,241,184,184,241,0
ENZ_00082123,enzyme,D01196,hsa2260,242,184,184,242,0
ENZ_00082124,enzyme,D01198,hsa2260,243,184,184,243,0
ENZ_00082125,enzyme,D01211,hsa2260,244,184,184,244,0
ENZ_00082126,enzyme,D01223,hsa2260,245,184,184,245,0
ENZ_00082127,enzyme,D01228,hsa2260,246,184,184,246,0
ENZ_00082128,enzyme,D01240,hsa2260,247,184,184,247,0
ENZ_00082129,enzyme,D01256,hsa2260,248,184,184,248,0
ENZ_00082130,enzyme,D01264,hsa2260,249,184,184,249,0
ENZ_00082131,enzyme,D01275,hsa2260,250,184,184,250,0
ENZ_00082132,enzyme,D01276,hsa2260,251,184,184,251,0
ENZ_00082133,enzyme,D01325,hsa2260,252,184,184,252,0
ENZ_00082134,enzyme,D01332,hsa2260,253,184,184,253,0
ENZ_00082135,enzyme,D01346,hsa2260,254,184,184,254,0
ENZ_00082136,enzyme,D01364,hsa2260,255,184,184,255,0
ENZ_00082137,enzyme,D01367,hsa2260,256,184,184,256,0
ENZ_00082138,enzyme,D01370,hsa2260,257,184,184,257,0
ENZ_00082139,enzyme,D01397,hsa2260,258,184,184,258,0
ENZ_00082140,enzyme,D01425,hsa2260,259,184,184,259,0
ENZ_00082141,enzyme,D01432,hsa2260,260,184,184,260,0
ENZ_00082142,enzyme,D01441,hsa2260,261,184,184,261,1
ENZ_00082143,enzyme,D01475,hsa2260,262,184,184,262,0
ENZ_00082144,enzyme,D01513,hsa2260,263,184,184,263,0
ENZ_00082145,enzyme,D01547,hsa2260,264,184,184,264,0
ENZ_00082146,enzyme,D01549,hsa2260,265,184,184,265,0
ENZ_00082147,enzyme,D01565,hsa2260,266,184,184,266,0
ENZ_00082148,enzyme,D01578,hsa2260,267,184,184,267,0
ENZ_00082149,enzyme,D01582,hsa2260,268,184,184,268,0
ENZ_00082150,enzyme,D01665,hsa2260,269,184,184,269,0
ENZ_00082151,enzyme,D01667,hsa2260,270,184,184,270,0
ENZ_00082152,enzyme,D01688,hsa2260,271,184,184,271,0
ENZ_00082153,enzyme,D01690,hsa2260,272,184,184,272,0
ENZ_00082154,enzyme,D01704,hsa2260,273,184,184,273,0
ENZ_00082155,enzyme,D01709,hsa2260,274,184,184,274,0
ENZ_00082156,enzyme,D01712,hsa2260,275,184,184,275,0
ENZ_00082157,enzyme,D01715,hsa2260,276,184,184,276,0
ENZ_00082158,enzyme,D01718,hsa2260,277,184,184,277,0
ENZ_00082159,enzyme,D01747,hsa2260,278,184,184,278,0
ENZ_00082160,enzyme,D01765,hsa2260,279,184,184,279,0
ENZ_00082161,enzyme,D01767,hsa2260,280,184,184,280,0
ENZ_00082162,enzyme,D01811,hsa2260,281,184,184,281,0
ENZ_00082163,enzyme,D01825,hsa2260,282,184,184,282,0
ENZ_00082164,enzyme,D01828,hsa2260,283,184,184,283,0
ENZ_00082165,enzyme,D01840,hsa2260,284,184,184,284,0
ENZ_00082166,enzyme,D01842,hsa2260,285,184,184,285,0
ENZ_00082167,enzyme,D01844,hsa2260,286,184,184,286,0
ENZ_00082168,enzyme,D01862,hsa2260,287,184,184,287,0
ENZ_00082169,enzyme,D01866,hsa2260,288,184,184,288,0
ENZ_00082170,enzyme,D01885,hsa2260,289,184,184,289,0
ENZ_00082171,enzyme,D01888,hsa2260,290,184,184,290,0
ENZ_00082172,enzyme,D01900,hsa2260,291,184,184,291,0
ENZ_00082173,enzyme,D01907,hsa2260,292,184,184,292,0
ENZ_00082174,enzyme,D01911,hsa2260,293,184,184,293,0
ENZ_00082175,enzyme,D01915,hsa2260,294,184,184,294,0
ENZ_00082176,enzyme,D01918,hsa2260,295,184,184,295,0
ENZ_00082177,enzyme,D01966,hsa2260,296,184,184,296,0
ENZ_00082178,enzyme,D01968,hsa2260,297,184,184,297,0
ENZ_00082179,enzyme,D01973,hsa2260,298,184,184,298,0
ENZ_00082180,enzyme,D01974,hsa2260,299,184,184,299,0
ENZ_00082181,enzyme,D01977,hsa2260,300,184,184,300,1
ENZ_00082182,enzyme,D01981,hsa2260,301,184,184,301,0
ENZ_00082183,enzyme,D01984,hsa2260,302,184,184,302,0
ENZ_00082184,enzyme,D02008,hsa2260,303,184,184,303,0
ENZ_00082185,enzyme,D02017,hsa2260,304,184,184,304,0
ENZ_00082186,enzyme,D02042,hsa2260,305,184,184,305,0
ENZ_00082187,enzyme,D02068,hsa2260,306,184,184,306,0
ENZ_00082188,enzyme,D02110,hsa2260,307,184,184,307,0
ENZ_00082189,enzyme,D02115,hsa2260,308,184,184,308,0
ENZ_00082190,enzyme,D02166,hsa2260,309,184,184,309,0
ENZ_00082191,enzyme,D02168,hsa2260,310,184,184,310,0
ENZ_00082192,enzyme,D02173,hsa2260,311,184,184,311,0
ENZ_00082193,enzyme,D02176,hsa2260,312,184,184,312,0
ENZ_00082194,enzyme,D02193,hsa2260,313,184,184,313,0
ENZ_00082195,enzyme,D02194,hsa2260,314,184,184,314,0
ENZ_00082196,enzyme,D02214,hsa2260,315,184,184,315,0
ENZ_00082197,enzyme,D02229,hsa2260,316,184,184,316,0
ENZ_00082198,enzyme,D02258,hsa2260,317,184,184,317,0
ENZ_00082199,enzyme,D02267,hsa2260,318,184,184,318,0
ENZ_00082200,enzyme,D02289,hsa2260,319,184,184,319,0
ENZ_00082201,enzyme,D02290,hsa2260,320,184,184,320,0
ENZ_00082202,enzyme,D02304,hsa2260,321,184,184,321,0
ENZ_00082203,enzyme,D02308,hsa2260,322,184,184,322,0
ENZ_00082204,enzyme,D02315,hsa2260,323,184,184,323,0
ENZ_00082205,enzyme,D02321,hsa2260,324,184,184,324,0
ENZ_00082206,enzyme,D02323,hsa2260,325,184,184,325,0
ENZ_00082207,enzyme,D02328,hsa2260,326,184,184,326,0
ENZ_00082208,enzyme,D02333,hsa2260,327,184,184,327,0
ENZ_00082209,enzyme,D02335,hsa2260,328,184,184,328,0
ENZ_00082210,enzyme,D02341,hsa2260,329,184,184,329,0
ENZ_00082211,enzyme,D02342,hsa2260,330,184,184,330,0
ENZ_00082212,enzyme,D02350,hsa2260,331,184,184,331,0
ENZ_00082213,enzyme,D02355,hsa2260,332,184,184,332,0
ENZ_00082214,enzyme,D02356,hsa2260,333,184,184,333,0
ENZ_00082215,enzyme,D02368,hsa2260,334,184,184,334,0
ENZ_00082216,enzyme,D02375,hsa2260,335,184,184,335,0
ENZ_00082217,enzyme,D02418,hsa2260,336,184,184,336,0
ENZ_00082218,enzyme,D02441,hsa2260,337,184,184,337,0
ENZ_00082219,enzyme,D02451,hsa2260,338,184,184,338,0
ENZ_00082220,enzyme,D02487,hsa2260,339,184,184,339,0
ENZ_00082221,enzyme,D02556,hsa2260,340,184,184,340,0
ENZ_00082222,enzyme,D02558,hsa2260,341,184,184,341,0
ENZ_00082223,enzyme,D02559,hsa2260,342,184,184,342,0
ENZ_00082224,enzyme,D02560,hsa2260,343,184,184,343,0
ENZ_00082225,enzyme,D02561,hsa2260,344,184,184,344,0
ENZ_00082226,enzyme,D02562,hsa2260,345,184,184,345,0
ENZ_00082227,enzyme,D02563,hsa2260,346,184,184,346,0
ENZ_00082228,enzyme,D02564,hsa2260,347,184,184,347,0
ENZ_00082229,enzyme,D02566,hsa2260,348,184,184,348,0
ENZ_00082230,enzyme,D02579,hsa2260,349,184,184,349,0
ENZ_00082231,enzyme,D02580,hsa2260,350,184,184,350,0
ENZ_00082232,enzyme,D02581,hsa2260,351,184,184,351,0
ENZ_00082233,enzyme,D02655,hsa2260,352,184,184,352,0
ENZ_00082234,enzyme,D02671,hsa2260,353,184,184,353,0
ENZ_00082235,enzyme,D02698,hsa2260,354,184,184,354,0
ENZ_00082236,enzyme,D02709,hsa2260,355,184,184,355,0
ENZ_00082237,enzyme,D02729,hsa2260,356,184,184,356,0
ENZ_00082238,enzyme,D02731,hsa2260,357,184,184,357,0
ENZ_00082239,enzyme,D02756,hsa2260,358,184,184,358,0
ENZ_00082240,enzyme,D02769,hsa2260,359,184,184,359,0
ENZ_00082241,enzyme,D02835,hsa2260,360,184,184,360,0
ENZ_00082242,enzyme,D02880,hsa2260,361,184,184,361,0
ENZ_00082243,enzyme,D03012,hsa2260,362,184,184,362,0
ENZ_00082244,enzyme,D03034,hsa2260,363,184,184,363,0
ENZ_00082245,enzyme,D03077,hsa2260,364,184,184,364,0
ENZ_00082246,enzyme,D03115,hsa2260,365,184,184,365,0
ENZ_00082247,enzyme,D03208,hsa2260,366,184,184,366,0
ENZ_00082248,enzyme,D03217,hsa2260,367,184,184,367,0
ENZ_00082249,enzyme,D03218,hsa2260,368,184,184,368,1
